X,Y,Z
496149.125,5422294.0,302.9700012207031
496149.375,5422302.5,303.4100036621094
496149.46875,5422305.0,303.4200134277344
496149.5625,5422308.0,303.4100036621094
496149.78125,5422313.5,303.3599853515625
496149.875,5422316.0,303.3500061035156
496149.96875,5422319.0,303.3599853515625
496150.0625,5422321.5,303.260009765625
496150.8125,5422322.0,303.20001220703125
496150.65625,5422316.5,303.29998779296875
496150.59375,5422314.0,303.3399963378906
496150.5,5422311.5,303.3800048828125
496150.4375,5422309.0,303.3900146484375
496150.375,5422306.5,303.32000732421875
496150.28125,5422304.0,303.44000244140625
496150.0,5422293.5,303.1499938964844
496149.90625,5422291.0,303.1099853515625
496149.84375,5422288.5,303.0799865722656
496149.78125,5422285.5,303.07000732421875
496149.6875,5422283.0,303.010009765625
496149.625,5422280.5,303.0400085449219
496149.5625,5422278.0,302.9700012207031
496149.46875,5422275.5,302.94000244140625
496149.40625,5422273.0,302.8299865722656
496149.34375,5422270.5,302.67999267578125
496149.25,5422268.0,302.7900085449219
496149.1875,5422265.0,302.70001220703125
496149.125,5422262.5,302.6700134277344
496149.03125,5422260.0,302.6499938964844
496148.96875,5422257.5,302.5899963378906
496149.0,5422173.5,300.8800048828125
496149.0625,5422176.0,300.9599914550781
496149.15625,5422178.5,300.8800048828125
496149.25,5422181.0,300.9200134277344
496149.34375,5422183.5,301.0
496149.40625,5422186.0,301.1099853515625
496149.5,5422188.5,301.25
496149.59375,5422191.5,301.3500061035156
496149.65625,5422194.0,301.4700012207031
496149.78125,5422196.5,301.260009765625
496149.875,5422199.0,301.1400146484375
496149.90625,5422201.5,302.1300048828125
496149.90625,5422203.5,303.82000732421875
496149.96875,5422206.5,304.1000061035156
496150.09375,5422209.0,304.0899963378906
496150.15625,5422211.5,304.19000244140625
496150.25,5422214.0,304.2099914550781
496150.34375,5422216.5,304.3299865722656
496150.4375,5422219.0,304.04998779296875
496150.53125,5422221.5,303.9700012207031
496150.65625,5422224.5,303.32000732421875
496150.8125,5422227.0,302.20001220703125
496150.875,5422229.5,302.2699890136719
496151.0,5422232.5,302.1700134277344
496151.09375,5422235.0,302.1499938964844
496151.1875,5422237.5,302.1199951171875
496151.28125,5422240.5,302.1199951171875
496151.375,5422243.0,302.1600036621094
496151.4375,5422245.5,302.17999267578125
496151.53125,5422248.0,302.19000244140625
496151.625,5422250.5,302.2799987792969
496151.71875,5422253.0,302.29998779296875
496151.8125,5422256.0,302.489990234375
496151.875,5422258.5,302.5199890136719
496151.96875,5422261.0,302.6199951171875
496152.0625,5422263.5,302.57000732421875
496152.15625,5422266.5,302.67999267578125
