X,Y,Z
494199.78125,5419837.5,292.42999267578125
494199.75,5419834.5,292.29998779296875
494199.71875,5419831.5,292.3599853515625
494199.6875,5419828.5,292.239990234375
494199.625,5419825.5,292.1600036621094
494199.59375,5419822.5,292.1199951171875
494199.5625,5419820.0,292.0
494199.53125,5419817.0,291.94000244140625
494199.5,5419814.0,292.0
494199.46875,5419811.0,291.82000732421875
494199.40625,5419808.0,291.8399963378906
494199.375,5419804.5,291.3999938964844
494199.34375,5419801.5,290.95001220703125
494199.28125,5419798.5,290.8500061035156
494199.25,5419795.5,290.75
494198.5625,5419794.5,290.79998779296875
494198.59375,5419797.0,290.9599914550781
494198.625,5419800.0,291.1099853515625
494198.625,5419802.5,291.0899963378906
494198.65625,5419805.5,291.1499938964844
494198.6875,5419808.0,291.7099914550781
494198.6875,5419811.0,291.75
494198.71875,5419814.0,291.8800048828125
494198.75,5419819.5,291.8999938964844
494198.78125,5419822.5,292.0400085449219
494198.8125,5419825.0,292.04998779296875
494198.8125,5419828.0,292.1000061035156
494198.84375,5419830.5,292.3299865722656
494198.875,5419833.5,292.3500061035156
494198.875,5419836.5,292.42999267578125
494198.90625,5419839.0,292.5299987792969
494198.90625,5419842.0,292.45001220703125
494198.9375,5419844.5,292.4200134277344
494198.96875,5419847.5,292.3999938964844
494198.96875,5419850.0,292.42999267578125
494199.0,5419853.0,292.30999755859375
494199.0,5419856.0,292.2200012207031
494199.03125,5419858.5,292.3699951171875
494199.0625,5419861.5,292.2699890136719
494199.0625,5419864.0,292.30999755859375
494199.09375,5419867.0,292.4100036621094
494199.09375,5419870.0,292.2699890136719
494199.125,5419872.5,292.3699951171875
494199.1875,5419881.0,292.6600036621094
494199.21875,5419889.0,292.3599853515625
494199.25,5419892.0,291.80999755859375
494199.25,5419894.5,291.7300109863281
494199.28125,5419897.5,291.54998779296875
494199.3125,5419903.0,291.510009765625
494199.3125,5419905.5,291.0799865722656
494199.3125,5419908.5,290.8699951171875
494199.34375,5419911.0,290.7699890136719
494199.40625,5419922.0,290.3800048828125
494199.5,5419936.0,290.20001220703125
494199.5,5419939.0,290.1600036621094
494199.625,5419955.0,289.8599853515625
494199.625,5419958.0,289.5299987792969
494199.625,5419960.5,289.5299987792969
494199.65625,5419963.5,289.3500061035156
494199.65625,5419966.0,289.1499938964844
494199.6875,5419969.0,289.07000732421875
494199.6875,5419971.5,288.8999938964844
494199.71875,5419974.5,289.0
494199.75,5419977.5,289.04998779296875
494199.75,5419980.0,288.79998779296875
494199.75,5419982.5,288.5199890136719
494199.78125,5419985.5,288.29998779296875
494199.78125,5419988.0,288.2200012207031
494199.8125,5419991.0,287.989990234375
494199.8125,5419994.0,287.80999755859375
494199.84375,5419996.5,287.7200012207031
494199.84375,5419999.0,287.510009765625
494199.84375,5420002.0,287.2300109863281
494199.84375,5420201.0,268.3999938964844
494199.78125,5420198.5,268.5199890136719
494199.75,5420195.5,268.7300109863281
494199.71875,5420192.5,268.7699890136719
494199.71875,5420189.5,269.17999267578125
494199.6875,5420186.5,269.5199890136719
494199.65625,5420183.5,269.9599914550781
494199.625,5420181.0,270.4200134277344
494199.625,5420177.5,270.8699951171875
494199.59375,5420175.0,271.07000732421875
494199.59375,5420171.5,272.7900085449219
494199.5625,5420168.5,273.010009765625
494199.53125,5420165.5,273.3299865722656
494199.5,5420162.5,273.5799865722656
494199.46875,5420160.0,273.9800109863281
494199.4375,5420157.0,274.3800048828125
494199.40625,5420154.0,274.80999755859375
494199.375,5420151.0,275.0199890136719
494199.375,5420148.0,275.54998779296875
494199.34375,5420145.0,275.8699951171875
494199.25,5420133.5,277.44000244140625
494199.21875,5420130.5,277.760009765625
494199.1875,5420128.0,278.2200012207031
494199.15625,5420125.0,278.489990234375
494199.125,5420122.0,278.7699890136719
494199.125,5420119.0,279.0899963378906
494199.09375,5420116.5,279.3599853515625
494199.0625,5420113.5,279.57000732421875
494199.03125,5420110.5,279.9100036621094
494199.0,5420108.0,280.19000244140625
494198.96875,5420105.0,280.44000244140625
494198.9375,5420102.0,280.7099914550781
494198.90625,5420099.5,280.94000244140625
494198.90625,5420096.5,281.29998779296875
494198.875,5420093.5,281.5199890136719
494198.84375,5420091.0,281.7799987792969
494198.8125,5420088.0,282.010009765625
494198.78125,5420085.0,282.2200012207031
494198.75,5420082.5,282.5
494198.71875,5420079.5,282.8299865722656
494198.6875,5420076.5,282.92999267578125
494198.65625,5420074.0,283.1199951171875
494198.625,5420071.0,283.3699951171875
494198.625,5420068.5,283.5
494198.59375,5420065.5,283.6000061035156
494198.5625,5420062.5,283.8699951171875
494198.53125,5420060.0,283.95001220703125
494198.5,5420057.0,284.0199890136719
494198.46875,5420054.5,284.30999755859375
494198.4375,5420051.5,284.4700012207031
494198.40625,5420049.0,284.6099853515625
494198.375,5420046.0,284.79998779296875
494198.34375,5420043.0,285.0199890136719
494198.3125,5420040.5,285.07000732421875
494198.28125,5420038.0,285.1000061035156
494198.25,5420035.0,285.3299865722656
494198.21875,5420032.0,285.4800109863281
494198.1875,5420029.5,285.75
494198.15625,5420026.5,285.8699951171875
494198.125,5420024.0,285.94000244140625
494198.125,5420021.0,286.1199951171875
494198.09375,5420018.5,286.2699890136719
494198.0625,5420015.5,286.44000244140625
494198.03125,5420013.0,286.6199951171875
494198.0,5420010.0,286.79998779296875
494197.96875,5420007.0,286.7699890136719
494197.9375,5420004.5,287.1499938964844
494197.90625,5420001.5,287.3599853515625
494197.875,5419999.0,287.5
494197.875,5419996.0,287.75
494197.8125,5419993.5,287.8399963378906
494197.8125,5419990.5,288.0400085449219
494197.78125,5419988.0,288.2200012207031
494197.75,5419985.0,288.489990234375
494197.71875,5419982.5,288.67999267578125
494197.6875,5419979.5,288.8699951171875
494197.65625,5419977.0,288.739990234375
494197.625,5419974.0,288.7099914550781
494197.59375,5419971.0,288.8500061035156
494197.5625,5419968.5,289.0899963378906
494197.53125,5419966.0,289.17999267578125
494197.5,5419963.0,289.2799987792969
494197.46875,5419960.5,289.3399963378906
494197.4375,5419957.5,289.5199890136719
494197.40625,5419954.5,289.8500061035156
494197.375,5419952.0,289.8299865722656
494197.21875,5419938.0,290.1499938964844
494197.1875,5419935.0,290.1300048828125
494197.03125,5419921.5,290.3299865722656
494196.90625,5419910.0,290.67999267578125
494196.75,5419896.0,291.489990234375
494196.71875,5419893.5,291.6099853515625
494196.6875,5419890.5,291.94000244140625
494196.625,5419882.0,292.45001220703125
494196.59375,5419879.0,292.4100036621094
494196.46875,5419870.5,292.5400085449219
494196.40625,5419865.0,292.69000244140625
494196.375,5419862.0,292.2099914550781
494196.34375,5419859.0,292.1600036621094
494196.3125,5419856.0,292.1099853515625
494196.25,5419853.5,292.0899963378906
494196.25,5419850.5,292.4100036621094
494196.1875,5419847.5,292.3399963378906
494196.15625,5419844.5,292.3699951171875
494196.125,5419841.5,292.3800048828125
494196.09375,5419839.0,292.3900146484375
494196.0625,5419836.0,292.3500061035156
494196.03125,5419833.0,292.1199951171875
494196.0,5419830.0,292.0799865722656
494195.9375,5419827.0,292.0199890136719
494195.90625,5419824.0,291.9100036621094
494195.875,5419821.0,291.75
494195.84375,5419818.0,291.54998779296875
494195.8125,5419815.0,291.55999755859375
494195.78125,5419812.0,291.6000061035156
494195.71875,5419809.0,291.54998779296875
494195.6875,5419806.0,291.5
494195.65625,5419803.0,291.2300109863281
494195.625,5419800.0,291.010009765625
494195.5625,5419796.5,290.8800048828125
494195.53125,5419793.5,290.5400085449219
494194.84375,5419793.0,290.3699951171875
494194.875,5419795.5,290.54998779296875
494194.875,5419798.5,290.7900085449219
494194.90625,5419801.0,291.0899963378906
494194.9375,5419804.0,291.19000244140625
494194.96875,5419806.5,291.3900146484375
494194.96875,5419809.5,291.5199890136719
494195.0,5419812.5,291.5899963378906
494195.03125,5419815.0,291.7300109863281
