X,Y,Z
513547.90625,5403430.0,288.45001220703125
513547.96875,5403431.5,288.6499938964844
513548.0625,5403434.5,288.94000244140625
513548.1875,5403439.0,288.95001220703125
513548.21875,5403440.5,288.9800109863281
513548.25,5403468.5,287.8599853515625
513548.1875,5403467.0,287.82000732421875
513548.125,5403465.5,287.7799987792969
513548.09375,5403464.0,287.82000732421875
513548.03125,5403462.5,287.7300109863281
513547.96875,5403461.0,287.7300109863281
513547.90625,5403459.5,287.8500061035156
513547.875,5403458.0,287.8500061035156
513547.59375,5403450.5,288.30999755859375
513547.46875,5403447.5,288.3800048828125
513547.375,5403444.0,288.82000732421875
513547.3125,5403442.5,289.07000732421875
513546.84375,5403430.5,288.75
513546.25,5403440.0,289.0400085449219
513546.3125,5403443.0,288.75
513546.375,5403444.5,288.6099853515625
513546.40625,5403446.0,288.3399963378906
513546.4375,5403447.5,288.20001220703125
513546.625,5403455.5,287.8900146484375
513546.6875,5403457.0,287.80999755859375
513546.71875,5403458.5,287.7900085449219
513546.78125,5403460.0,287.739990234375
513546.8125,5403461.5,287.80999755859375
513546.84375,5403463.0,287.760009765625
513546.875,5403464.5,287.79998779296875
513546.9375,5403466.0,287.8699951171875
513546.96875,5403467.5,287.8399963378906
513547.03125,5403469.0,287.8800048828125
513547.0625,5403470.5,287.9599914550781
513547.125,5403472.0,287.92999267578125
513547.15625,5403473.5,288.010009765625
513547.1875,5403475.0,288.1499938964844
513547.21875,5403477.0,288.1499938964844
513547.28125,5403478.5,288.1300048828125
513547.3125,5403479.5,288.0799865722656
513547.34375,5403481.5,288.1300048828125
513547.40625,5403483.0,288.20001220703125
513547.4375,5403484.5,288.260009765625
513547.46875,5403486.0,288.1600036621094
513547.53125,5403487.5,288.25
513547.5625,5403489.0,288.3599853515625
513547.625,5403490.5,288.32000732421875
513547.65625,5403492.0,288.44000244140625
513547.6875,5403493.5,288.2799987792969
513547.71875,5403495.0,288.2699890136719
513547.78125,5403496.5,288.45001220703125
513547.8125,5403498.0,288.4200134277344
513547.90625,5403501.0,288.6199951171875
513548.0,5403504.5,288.55999755859375
513548.03125,5403505.5,288.4100036621094
513548.0625,5403507.5,288.3599853515625
513548.125,5403509.0,288.3599853515625
513548.1875,5403512.0,288.2900085449219
513548.21875,5403513.5,288.3599853515625
513548.28125,5403515.0,288.32000732421875
513548.25,5403522.0,288.44000244140625
513548.21875,5403521.0,288.45001220703125
513548.15625,5403519.5,288.45001220703125
513548.125,5403518.0,288.3800048828125
513548.0625,5403517.0,288.2799987792969
513548.0,5403515.5,288.29998779296875
513547.96875,5403514.0,288.30999755859375
513547.90625,5403512.5,288.3699951171875
513547.84375,5403511.5,288.3800048828125
513547.8125,5403510.0,288.32000732421875
513547.75,5403508.5,288.3900146484375
513547.6875,5403507.0,288.3699951171875
513547.625,5403506.0,288.4100036621094
513547.59375,5403504.5,288.44000244140625
513547.53125,5403503.0,288.489990234375
513547.46875,5403501.5,288.3699951171875
513547.4375,5403500.0,288.3900146484375
513547.375,5403498.5,288.4599914550781
513547.3125,5403497.0,288.45001220703125
513547.25,5403495.5,288.25
513547.21875,5403494.0,288.260009765625
513547.15625,5403492.5,288.2799987792969
513547.09375,5403491.0,288.3500061035156
513547.03125,5403489.5,288.32000732421875
513547.0,5403488.0,288.3599853515625
513546.9375,5403486.5,288.1400146484375
513546.875,5403485.0,288.19000244140625
513546.8125,5403483.5,288.3299865722656
513546.75,5403482.0,288.25
513546.71875,5403480.5,288.1700134277344
513546.65625,5403479.0,288.1499938964844
513546.59375,5403477.5,288.2799987792969
513546.53125,5403476.0,288.2799987792969
