X,Y,Z
493814.375,5420477.0,264.92999267578125
493814.65625,5420494.0,266.3399963378906
493814.6875,5420496.5,267.510009765625
493814.71875,5420499.5,267.8800048828125
493814.78125,5420502.5,268.2099914550781
493814.875,5420508.0,268.5299987792969
493814.90625,5420513.5,270.2099914550781
493815.0625,5420519.0,269.9700012207031
493815.125,5420522.0,269.760009765625
493815.1875,5420524.5,269.80999755859375
493815.25,5420527.5,269.79998779296875
493815.25,5420530.0,270.5199890136719
493815.5,5420544.5,272.1700134277344
493815.46875,5420547.0,273.95001220703125
493815.53125,5420549.5,274.010009765625
493815.5,5420552.5,275.92999267578125
493815.59375,5420558.0,276.57000732421875
493815.65625,5420561.0,276.4200134277344
493815.71875,5420563.5,276.4599914550781
493815.78125,5420566.5,276.5199890136719
493816.125,5420588.5,279.19000244140625
493816.1875,5420591.5,279.1099853515625
493817.90625,5420591.5,279.0
493817.84375,5420588.5,279.07000732421875
493817.65625,5420569.5,276.5400085449219
493817.625,5420567.0,276.489990234375
493817.5625,5420564.0,276.44000244140625
493817.53125,5420561.5,276.4100036621094
493817.5,5420558.5,276.30999755859375
493817.53125,5420556.0,274.0400085449219
493817.46875,5420550.5,273.9200134277344
493817.375,5420547.5,274.4800109863281
493817.40625,5420545.0,272.6499938964844
493817.40625,5420542.0,272.0899963378906
493817.3125,5420531.0,270.4200134277344
493817.28125,5420528.0,269.6700134277344
493817.25,5420525.5,269.6499938964844
493817.1875,5420522.5,269.55999755859375
493817.125,5420520.0,270.0299987792969
493817.0,5420508.5,268.70001220703125
493817.0,5420506.0,268.1600036621094
493816.9375,5420503.0,267.8800048828125
493816.90625,5420500.0,267.5799865722656
493816.875,5420497.5,267.239990234375
493816.875,5420494.5,266.4100036621094
493816.84375,5420491.5,266.0899963378906
493816.78125,5420489.0,266.2200012207031
493816.75,5420486.0,266.19000244140625
493816.65625,5420477.5,264.8900146484375
493816.625,5420474.5,264.7200012207031
493816.5,5420466.0,264.70001220703125
493816.4375,5420463.5,264.8399963378906
493816.375,5420460.5,264.92999267578125
493816.34375,5420457.5,264.8500061035156
493816.3125,5420455.0,264.7799987792969
493816.21875,5420449.0,264.4800109863281
493816.1875,5420446.0,264.4200134277344
493816.125,5420443.5,264.4200134277344
493816.09375,5420440.5,264.3500061035156
493816.03125,5420437.5,264.2300109863281
493815.78125,5420420.5,264.0199890136719
493815.625,5420414.5,264.989990234375
493815.625,5420411.5,264.0799865722656
493815.53125,5420409.0,264.9700012207031
493815.375,5420391.0,261.6700134277344
493815.34375,5420388.0,261.6700134277344
493815.28125,5420385.0,261.70001220703125
493815.21875,5420382.0,261.8900146484375
493815.125,5420376.5,262.54998779296875
493815.03125,5420373.5,263.2200012207031
493814.5625,5420353.5,266.8699951171875
493814.46875,5420350.5,267.29998779296875
493814.4375,5420348.0,267.1199951171875
493814.375,5420345.0,267.2099914550781
493814.875,5420329.0,267.7900085449219
493814.96875,5420332.0,267.44000244140625
493814.90625,5420335.5,270.3900146484375
493814.96875,5420338.0,270.260009765625
493815.0625,5420341.0,270.2099914550781
493815.21875,5420343.0,267.29998779296875
493815.28125,5420346.0,267.2200012207031
493815.34375,5420349.0,267.2200012207031
493815.40625,5420351.5,266.9800109863281
493815.5,5420354.5,266.7699890136719
493815.96875,5420371.0,264.0
493816.0625,5420374.0,263.260009765625
493816.15625,5420376.5,262.42999267578125
493816.25,5420379.0,262.1600036621094
493816.375,5420385.0,261.6499938964844
493816.4375,5420387.5,261.75
493816.5,5420390.5,261.6099853515625
493816.5625,5420393.5,261.7799987792969
493816.71875,5420408.5,265.6099853515625
493816.875,5420411.0,263.92999267578125
493817.0,5420417.0,263.7699890136719
493817.0625,5420419.5,263.95001220703125
493817.40625,5420436.5,264.1099853515625
493817.46875,5420439.5,264.260009765625
493817.53125,5420442.5,264.3900146484375
493817.59375,5420445.0,264.3900146484375
493817.78125,5420453.5,264.54998779296875
493817.84375,5420456.5,264.8299865722656
493817.90625,5420459.0,264.67999267578125
493817.96875,5420462.0,264.75
493818.03125,5420465.0,264.5899963378906
493818.09375,5420468.0,264.4100036621094
493818.15625,5420470.5,264.44000244140625
493818.21875,5420473.5,264.54998779296875
493818.28125,5420476.5,264.70001220703125
493818.34375,5420479.0,264.6300048828125
493818.375,5420482.0,265.8399963378906
493818.40625,5420485.0,266.0199890136719
493818.46875,5420487.5,265.92999267578125
493818.53125,5420490.5,266.0799865722656
493818.625,5420493.0,265.5799865722656
493818.625,5420496.0,267.0899963378906
493818.65625,5420499.0,267.2099914550781
493818.71875,5420502.0,267.6199951171875
493818.78125,5420504.5,267.8699951171875
493818.8125,5420507.5,268.0199890136719
493819.0625,5420521.5,269.69000244140625
493819.125,5420524.0,269.45001220703125
493819.1875,5420527.0,269.5199890136719
493819.25,5420529.5,269.5400085449219
493819.3125,5420532.5,269.8599853515625
493819.375,5420538.0,271.1300048828125
493819.4375,5420543.5,272.2300109863281
493819.46875,5420549.0,274.94000244140625
493819.5625,5420554.5,275.2900085449219
493819.6875,5420557.5,273.8699951171875
493819.65625,5420560.5,276.1099853515625
493819.71875,5420563.0,276.3599853515625
493819.78125,5420565.5,276.3800048828125
493819.84375,5420568.5,276.3500061035156
493819.875,5420571.5,276.5400085449219
493819.9375,5420574.0,276.489990234375
493820.09375,5420580.0,276.0299987792969
493820.15625,5420588.0,278.5199890136719
493820.21875,5420590.5,278.8800048828125
493820.28125,5420593.5,278.79998779296875
493821.96875,5420593.5,278.7200012207031
493821.90625,5420591.0,278.70001220703125
493821.875,5420588.0,278.44000244140625
493821.84375,5420580.0,275.95001220703125
493821.8125,5420577.5,276.010009765625
493821.71875,5420574.5,276.6700134277344
493821.6875,5420572.0,276.2900085449219
493821.65625,5420569.0,276.3900146484375
493821.59375,5420566.0,276.3699951171875
493821.53125,5420560.5,275.57000732421875
493821.59375,5420558.0,273.6499938964844
493821.46875,5420555.5,275.1600036621094
493821.40625,5420552.5,275.25
493821.4375,5420547.0,272.17999267578125
493821.375,5420541.5,271.6600036621094
493821.34375,5420538.5,271.2900085449219
493821.34375,5420535.5,270.5899963378906
493821.28125,5420530.0,269.30999755859375
493821.25,5420527.5,269.42999267578125
493821.1875,5420524.5,269.3599853515625
493821.125,5420522.0,269.70001220703125
493820.9375,5420505.0,267.2699890136719
493820.84375,5420496.5,266.3800048828125
493820.84375,5420494.0,265.4100036621094
493820.75,5420491.0,265.7799987792969
493820.71875,5420488.0,265.82000732421875
493820.65625,5420485.5,265.82000732421875
493820.625,5420482.5,265.6499938964844
493820.53125,5420477.0,265.4700012207031
493820.5,5420471.0,264.29998779296875
493820.4375,5420468.0,264.260009765625
493820.375,5420465.5,264.44000244140625
493820.34375,5420462.5,264.4800109863281
493820.28125,5420460.0,264.42999267578125
493820.21875,5420457.0,264.67999267578125
493820.1875,5420454.0,264.3900146484375
493819.9375,5420440.0,264.2300109863281
493819.90625,5420437.0,264.04998779296875
493819.875,5420434.0,263.9100036621094
493819.5625,5420417.0,264.2699890136719
493819.5,5420414.0,264.29998779296875
493819.46875,5420411.0,263.8800048828125
493819.1875,5420390.0,261.5299987792969
493819.15625,5420387.0,261.6099853515625
493819.09375,5420384.5,261.6499938964844
493818.96875,5420378.5,262.0799865722656
493818.875,5420375.5,263.29998779296875
493818.71875,5420370.0,264.739990234375
493818.625,5420367.5,265.4100036621094
493818.59375,5420364.5,265.4800109863281
493818.53125,5420361.5,265.92999267578125
493818.375,5420356.0,266.8399963378906
493818.34375,5420353.0,266.8900146484375
493818.25,5420350.0,267.1600036621094
493818.21875,5420347.0,267.1300048828125
493818.15625,5420344.0,267.1000061035156
493818.125,5420341.0,267.2200012207031
493817.96875,5420339.0,269.67999267578125
493817.90625,5420336.0,269.760009765625
493817.9375,5420332.0,267.2799987792969
493817.875,5420329.0,267.260009765625
493818.71875,5420331.5,267.4200134277344
493818.875,5420337.0,267.19000244140625
493818.90625,5420339.5,267.32000732421875
493819.0,5420342.5,267.19000244140625
493819.0625,5420345.5,267.1099853515625
493819.125,5420348.5,267.1499938964844
493819.28125,5420354.0,266.8900146484375
493819.375,5420356.5,266.3500061035156
493819.4375,5420359.5,266.05999755859375
493819.5,5420362.5,266.05999755859375
493819.75,5420370.5,264.6000061035156
493819.875,5420376.5,264.29998779296875
493820.0625,5420378.5,262.04998779296875
493820.09375,5420381.5,262.6600036621094
493820.1875,5420384.0,261.67999267578125
