X,Y,Z
513866.46875,5403125.0,310.7699890136719
513866.40625,5403125.0,310.6700134277344
513864.4375,5403125.0,310.2900085449219
513864.4375,5403125.0,310.2900085449219
513864.4375,5403125.0,310.25
513864.4375,5403125.5,310.25
513864.40625,5403125.5,310.2699890136719
513864.40625,5403125.5,310.20001220703125
513864.40625,5403125.5,310.260009765625
513864.40625,5403125.5,310.2300109863281
513864.40625,5403125.5,310.19000244140625
513864.375,5403125.5,310.239990234375
513864.375,5403125.5,310.20001220703125
513864.375,5403125.5,310.1300048828125
513864.375,5403125.5,310.2099914550781
513864.34375,5403125.0,310.1499938964844
513862.40625,5403125.0,309.8699951171875
513862.40625,5403125.0,309.8500061035156
513862.40625,5403125.5,309.8699951171875
513862.40625,5403125.5,309.7799987792969
513862.40625,5403125.5,309.760009765625
513862.40625,5403125.5,309.739990234375
513862.375,5403126.0,309.6499938964844
513862.375,5403126.0,309.7200012207031
513862.375,5403126.0,309.6600036621094
513862.375,5403126.0,309.6600036621094
513862.375,5403126.0,309.70001220703125
513862.375,5403126.5,309.6199951171875
513862.375,5403126.5,309.70001220703125
513862.34375,5403126.5,309.6199951171875
513862.34375,5403126.5,309.6600036621094
513862.3125,5403126.0,309.5799865722656
513862.3125,5403126.0,309.6199951171875
513862.28125,5403125.0,309.80999755859375
513860.40625,5403125.0,309.6700134277344
513860.40625,5403125.0,309.57000732421875
513860.40625,5403125.5,309.6300048828125
513860.40625,5403125.5,309.5400085449219
513860.375,5403125.5,309.5
513860.375,5403126.0,309.57000732421875
513860.375,5403126.0,309.4700012207031
513860.375,5403126.5,309.44000244140625
513860.375,5403126.5,309.5199890136719
513860.375,5403126.5,309.3999938964844
513860.375,5403126.5,309.3999938964844
513860.375,5403126.5,309.3999938964844
513860.34375,5403126.5,309.3399963378906
513860.34375,5403127.0,309.3999938964844
513860.34375,5403127.0,309.3699951171875
513860.34375,5403127.0,309.4200134277344
513860.3125,5403127.0,309.3699951171875
513860.3125,5403127.0,309.30999755859375
513860.3125,5403127.0,309.3399963378906
513860.3125,5403126.5,309.3599853515625
513860.28125,5403126.5,309.3800048828125
513860.28125,5403126.0,309.489990234375
513860.25,5403125.0,309.5799865722656
513858.375,5403125.5,309.510009765625
513858.375,5403125.5,309.45001220703125
513858.375,5403126.0,309.5299987792969
513858.375,5403126.0,309.489990234375
513858.375,5403126.0,309.45001220703125
513858.375,5403126.5,309.4800109863281
513858.34375,5403126.5,309.4200134277344
513858.34375,5403126.5,309.3699951171875
513858.34375,5403127.0,309.3999938964844
513858.34375,5403127.0,309.260009765625
513858.34375,5403127.0,309.260009765625
513858.3125,5403127.0,309.2799987792969
513858.3125,5403127.5,309.2300109863281
513858.3125,5403127.5,309.25
513858.3125,5403127.5,309.1600036621094
513858.3125,5403127.5,309.1600036621094
513858.28125,5403127.5,309.17999267578125
513858.28125,5403127.5,309.1099853515625
513858.28125,5403127.5,309.1499938964844
513858.28125,5403127.5,309.1400146484375
513858.25,5403127.5,309.1300048828125
513858.25,5403127.0,309.260009765625
513858.21875,5403126.5,309.30999755859375
