X,Y,Z
512268.34375,5403187.5,308.8800048828125
512268.28125,5403186.0,308.8900146484375
512268.21875,5403184.5,308.94000244140625
512268.15625,5403183.0,308.8900146484375
512268.125,5403181.5,308.8599853515625
512268.0625,5403180.0,309.1700134277344
512267.25,5403180.0,309.010009765625
512267.28125,5403181.5,308.9100036621094
512267.3125,5403183.0,308.8999938964844
512267.375,5403184.5,308.8900146484375
512267.375,5403186.0,308.8500061035156
512267.46875,5403189.0,308.8299865722656
512267.5,5403190.5,308.8999938964844
512267.59375,5403193.5,309.0199890136719
512267.625,5403195.0,308.9100036621094
512267.65625,5403196.5,308.8699951171875
512267.6875,5403198.0,308.7799987792969
512267.75,5403199.0,308.82000732421875
512267.78125,5403201.0,308.7900085449219
512267.8125,5403202.0,308.95001220703125
512267.875,5403203.5,308.69000244140625
512267.875,5403205.0,308.6700134277344
512267.9375,5403206.5,308.70001220703125
512267.96875,5403208.0,308.6700134277344
512268.0,5403209.5,308.7300109863281
512268.0625,5403211.0,308.6499938964844
512268.09375,5403212.5,308.5899963378906
512268.125,5403214.0,308.6499938964844
512268.15625,5403215.5,308.5199890136719
512268.21875,5403217.0,308.69000244140625
512268.28125,5403220.0,308.6499938964844
512268.375,5403245.0,309.9700012207031
512268.3125,5403243.5,309.94000244140625
512268.25,5403242.0,309.9200134277344
512268.09375,5403237.5,309.7900085449219
512267.9375,5403233.5,310.04998779296875
512267.875,5403232.0,309.79998779296875
512267.84375,5403230.5,309.82000732421875
512267.78125,5403229.0,309.92999267578125
512267.71875,5403227.5,310.04998779296875
512267.6875,5403226.0,310.19000244140625
512267.375,5403218.5,308.67999267578125
512267.3125,5403217.0,308.7200012207031
512267.25,5403215.5,308.5199890136719
512267.15625,5403212.5,308.6000061035156
512267.09375,5403211.0,308.5899963378906
512267.0625,5403209.5,308.5799865722656
512267.0,5403208.0,308.6099853515625
512266.9375,5403206.5,308.69000244140625
512266.78125,5403202.0,308.7900085449219
512266.71875,5403201.0,308.760009765625
512266.65625,5403199.5,308.7900085449219
512266.625,5403198.0,308.7900085449219
512266.5625,5403196.5,308.760009765625
512266.5,5403195.0,308.8900146484375
512266.4375,5403193.5,308.8299865722656
512266.40625,5403192.0,308.8800048828125
512266.34375,5403190.5,308.82000732421875
512266.28125,5403189.0,308.82000732421875
512266.1875,5403186.0,308.8800048828125
512266.125,5403184.5,308.8900146484375
