X,Y,Z
513248.625,5403656.5,299.5199890136719
513248.625,5403657.5,299.5799865722656
513248.625,5403659.0,299.6499938964844
513248.625,5403660.5,299.69000244140625
513248.625,5403661.5,299.82000732421875
513248.625,5403662.5,299.8399963378906
513248.65625,5403663.0,299.82000732421875
513248.65625,5403663.5,299.95001220703125
513248.65625,5403664.0,299.8699951171875
513248.65625,5403664.0,299.95001220703125
513248.6875,5403664.5,299.94000244140625
513248.6875,5403664.5,299.9200134277344
513248.6875,5403664.5,300.010009765625
513248.71875,5403665.0,299.9599914550781
513248.71875,5403665.0,299.9700012207031
513248.71875,5403665.0,300.0400085449219
513248.71875,5403665.0,299.9599914550781
513248.75,5403665.5,299.9800109863281
513248.75,5403665.5,300.04998779296875
513248.75,5403665.5,299.989990234375
513248.75,5403665.5,300.0199890136719
513248.78125,5403666.0,300.0400085449219
513248.78125,5403666.0,299.9800109863281
513248.78125,5403666.0,300.1000061035156
513248.78125,5403666.0,300.05999755859375
513248.8125,5403666.0,300.0199890136719
513248.8125,5403666.0,300.0799865722656
513248.8125,5403666.0,300.0400085449219
513248.8125,5403666.0,300.0
513248.84375,5403665.5,300.0299987792969
513248.84375,5403665.0,300.04998779296875
513248.84375,5403664.5,300.010009765625
513248.875,5403664.0,299.989990234375
513248.875,5403663.0,299.9100036621094
513248.875,5403662.0,299.9200134277344
513248.875,5403660.5,299.8299865722656
513248.875,5403659.5,299.69000244140625
513248.90625,5403658.0,299.6099853515625
513248.90625,5403656.5,299.5799865722656
513248.90625,5403655.5,299.5799865722656
513250.9375,5403658.0,294.42999267578125
513250.96875,5403659.5,294.6300048828125
513250.96875,5403660.5,294.80999755859375
513250.96875,5403662.0,294.70001220703125
513250.75,5403662.0,301.70001220703125
513250.75,5403662.5,301.7300109863281
513250.75,5403663.0,301.489990234375
513250.78125,5403663.5,301.3900146484375
513250.78125,5403664.0,301.5
513250.78125,5403664.0,301.4599914550781
513250.78125,5403664.0,301.6099853515625
513250.8125,5403664.0,301.6499938964844
513250.8125,5403664.5,301.6499938964844
513250.8125,5403664.5,301.6000061035156
513250.8125,5403664.5,301.70001220703125
513250.84375,5403665.0,301.3900146484375
513250.84375,5403665.0,301.29998779296875
513250.875,5403665.0,301.2799987792969
513250.875,5403665.5,301.32000732421875
513250.875,5403665.5,301.260009765625
513250.875,5403665.5,301.04998779296875
513250.90625,5403665.5,301.0400085449219
513250.9375,5403665.5,301.1099853515625
513250.9375,5403665.5,301.2099914550781
513250.9375,5403665.5,301.3599853515625
513250.9375,5403665.0,301.4100036621094
513250.9375,5403664.5,301.92999267578125
513250.96875,5403663.5,301.5400085449219
513250.96875,5403662.5,301.8999938964844
513251.0,5403661.5,301.0899963378906
513251.21875,5403661.0,294.8699951171875
513251.21875,5403660.0,294.7200012207031
513251.25,5403658.5,294.4599914550781
513251.25,5403657.0,294.25
513251.25,5403656.0,294.30999755859375
513253.09375,5403656.5,294.29998779296875
513253.125,5403658.0,294.29998779296875
513253.125,5403659.5,294.2300109863281
513253.125,5403660.5,294.20001220703125
513253.125,5403662.0,294.260009765625
513253.15625,5403662.5,294.2300109863281
513253.15625,5403663.5,294.20001220703125
513253.15625,5403664.0,294.29998779296875
513253.15625,5403664.5,294.260009765625
513253.1875,5403664.5,294.2799987792969
513253.1875,5403664.5,294.260009765625
513253.0625,5403664.5,298.6499938964844
