X,Y,Z
513648.3125,5402975.0,293.04998779296875
513648.375,5402976.5,293.0199890136719
513648.4375,5402978.0,293.1000061035156
513648.5,5402980.0,293.1000061035156
513648.5625,5402981.5,293.0899963378906
513648.625,5402983.0,293.1700134277344
513648.65625,5402984.5,293.2099914550781
513648.71875,5402986.0,293.32000732421875
513648.78125,5402987.5,293.44000244140625
513648.84375,5402989.0,293.3900146484375
513648.875,5402990.5,293.4700012207031
513648.9375,5402992.0,293.3599853515625
513648.96875,5402992.5,293.260009765625
513649.0,5402993.5,293.2699890136719
513649.03125,5402994.0,293.239990234375
513649.0625,5402995.0,293.239990234375
513649.0625,5402995.0,293.260009765625
513649.09375,5402995.5,293.25
513649.09375,5402995.5,293.2200012207031
513649.125,5402995.5,293.20001220703125
513649.125,5402996.0,293.19000244140625
513649.125,5402996.0,293.2799987792969
513649.15625,5402996.0,293.1700134277344
513649.15625,5402996.5,293.1700134277344
513649.1875,5402996.5,293.260009765625
513649.1875,5402996.5,293.1600036621094
513649.1875,5402996.5,293.260009765625
513649.21875,5402997.0,293.2300109863281
513649.21875,5402997.0,293.2799987792969
513649.21875,5402997.0,293.239990234375
513649.25,5402997.0,293.1700134277344
513649.25,5402997.0,293.25
513649.25,5402997.0,293.20001220703125
513649.28125,5402997.0,293.17999267578125
513649.28125,5402997.0,293.2300109863281
513649.28125,5402997.0,293.20001220703125
513649.28125,5402997.0,293.2200012207031
513649.28125,5402996.5,293.2300109863281
513649.28125,5402996.0,293.17999267578125
513649.25,5402995.5,293.2900085449219
513649.21875,5402994.5,293.2300109863281
513649.1875,5402993.5,293.3599853515625
513649.15625,5402992.0,293.4700012207031
513649.125,5402990.5,293.3800048828125
513649.09375,5402989.0,293.4100036621094
513649.0625,5402987.5,293.5
513649.03125,5402986.5,293.2900085449219
513648.9375,5402983.5,293.2099914550781
513648.90625,5402982.0,293.2200012207031
513648.875,5402980.5,293.1600036621094
513648.84375,5402979.0,293.0899963378906
513648.78125,5402977.5,293.1400146484375
513648.75,5402976.0,293.1199951171875
513648.71875,5402974.5,293.0799865722656
513648.65625,5402973.0,293.1099853515625
513648.625,5402972.0,292.9800109863281
513648.59375,5402970.5,292.9100036621094
513648.5625,5402968.5,293.1099853515625
513648.46875,5402965.5,293.17999267578125
513648.40625,5402964.0,293.29998779296875
513648.375,5402962.5,293.260009765625
