X,Y,Z
494679.21875,5420750.0,326.1300048828125
494679.25,5420747.5,325.239990234375
494679.28125,5420745.5,324.260009765625
494679.28125,5420743.0,323.4200134277344
494679.3125,5420740.5,322.3399963378906
494679.34375,5420738.5,321.30999755859375
494679.375,5420736.5,320.239990234375
494679.375,5420734.0,319.3299865722656
494679.375,5420731.5,318.5400085449219
494679.34375,5420728.5,318.95001220703125
494679.28125,5420726.0,319.3599853515625
494679.21875,5420723.0,319.80999755859375
494679.15625,5420720.5,320.4700012207031
494679.1875,5420718.0,319.42999267578125
494679.21875,5420715.5,318.45001220703125
494679.25,5420713.5,317.2699890136719
494679.25,5420711.0,316.2799987792969
494679.25,5420708.5,315.7799987792969
494679.25,5420706.0,314.95001220703125
494679.28125,5420703.5,314.1000061035156
494679.28125,5420701.0,313.6300048828125
494679.25,5420698.5,313.5299987792969
494679.21875,5420696.0,313.5799865722656
494679.1875,5420693.0,313.6300048828125
494679.125,5420690.0,314.45001220703125
494679.09375,5420687.5,314.2300109863281
494679.09375,5420685.0,313.5299987792969
494679.125,5420682.5,312.57000732421875
494679.125,5420680.0,311.5899963378906
494679.125,5420677.5,310.8299865722656
494679.15625,5420675.0,309.79998779296875
494679.15625,5420672.5,308.8599853515625
494679.1875,5420670.0,307.9800109863281
494679.1875,5420667.5,307.1600036621094
494679.21875,5420665.0,306.2900085449219
494679.21875,5420662.5,305.4700012207031
494679.21875,5420660.0,304.760009765625
494679.25,5420657.5,303.9200134277344
494679.25,5420655.0,303.0899963378906
494679.25,5420652.5,302.55999755859375
494679.25,5420650.0,301.8900146484375
494679.25,5420647.0,301.2300109863281
494679.25,5420644.5,300.57000732421875
494679.25,5420642.0,300.1099853515625
494679.25,5420639.5,299.510009765625
494679.21875,5420636.5,299.1499938964844
494679.1875,5420634.0,299.1099853515625
494679.1875,5420631.5,298.7900085449219
494679.15625,5420628.5,298.7099914550781
494679.15625,5420626.0,298.1499938964844
494679.15625,5420623.5,297.5
494679.15625,5420621.0,296.4800109863281
494679.21875,5420618.5,294.9599914550781
494679.25,5420616.0,293.510009765625
494679.3125,5420613.5,291.6099853515625
494679.15625,5420610.5,294.1099853515625
494679.25,5420608.0,291.6600036621094
494679.21875,5420605.0,291.6600036621094
494679.0625,5420591.5,291.5799865722656
494679.03125,5420589.0,291.6199951171875
494678.96875,5420583.5,291.5799865722656
494678.9375,5420581.0,291.70001220703125
494678.9375,5420565.0,287.7300109863281
494679.0,5420562.0,286.1300048828125
494679.0625,5420559.5,284.29998779296875
494679.09375,5420556.5,282.8699951171875
494679.125,5420554.0,281.260009765625
494679.125,5420551.0,281.0199890136719
494679.21875,5420548.5,277.6300048828125
494679.28125,5420546.0,275.7900085449219
494679.34375,5420543.0,273.760009765625
494679.40625,5420540.0,271.6199951171875
494679.5,5420537.5,269.3599853515625
494679.59375,5420534.5,266.75
494679.5625,5420532.0,266.67999267578125
494679.53125,5420529.0,266.8399963378906
494679.59375,5420526.0,264.32000732421875
494679.59375,5420520.5,263.05999755859375
494679.5625,5420517.5,263.1099853515625
494679.53125,5420515.0,263.25
494679.5,5420512.0,263.2699890136719
494679.46875,5420509.5,263.20001220703125
494679.4375,5420506.5,263.2300109863281
494679.375,5420503.5,263.3299865722656
494679.375,5420501.0,263.260009765625
494679.28125,5420498.0,264.0899963378906
494679.15625,5420495.0,266.04998779296875
494679.15625,5420492.5,265.239990234375
494679.21875,5420489.5,263.55999755859375
494679.1875,5420486.5,263.4200134277344
494679.15625,5420484.0,263.44000244140625
494679.125,5420481.0,263.489990234375
494679.09375,5420478.0,263.5
494679.0625,5420475.5,263.4599914550781
494679.03125,5420472.5,263.489990234375
494678.96875,5420470.0,263.6400146484375
494679.1875,5420457.5,256.20001220703125
494679.15625,5420454.5,256.1600036621094
494679.125,5420451.5,256.239990234375
494679.09375,5420448.5,256.20001220703125
494679.0625,5420446.0,256.20001220703125
494678.96875,5420440.0,256.30999755859375
494678.9375,5420346.0,254.22000122070312
494678.96875,5420349.0,254.11000061035156
494679.03125,5420351.5,254.0
494679.03125,5420358.0,256.7799987792969
494679.0,5420367.5,260.45001220703125
494679.0625,5420395.5,269.6000061035156
494679.1875,5420398.0,267.6099853515625
494679.34375,5420400.5,265.45001220703125
494679.625,5420405.5,261.30999755859375
494679.78125,5420407.5,258.8399963378906
494679.90625,5420410.0,256.8399963378906
494679.96875,5420413.0,256.7099914550781
494680.03125,5420416.0,256.8500061035156
494680.0625,5420419.0,256.9200134277344
494680.125,5420421.5,256.8399963378906
494680.1875,5420424.5,256.5899963378906
494680.25,5420427.0,256.3999938964844
494680.28125,5420430.0,256.2900085449219
494680.34375,5420433.0,256.260009765625
494680.40625,5420436.0,256.2699890136719
494680.59375,5420447.5,256.2799987792969
494680.65625,5420450.0,256.20001220703125
494680.6875,5420453.0,256.1700134277344
494680.75,5420456.0,256.239990234375
494680.6875,5420459.0,258.6300048828125
494680.625,5420468.0,263.6199951171875
494680.65625,5420471.0,263.6600036621094
494680.71875,5420473.5,263.6099853515625
494680.75,5420476.5,263.4700012207031
494680.8125,5420479.5,263.510009765625
494680.875,5420482.5,263.489990234375
494680.90625,5420485.0,263.45001220703125
494680.96875,5420488.0,263.45001220703125
494681.0,5420490.5,263.8800048828125
494680.9375,5420493.5,265.739990234375
494681.03125,5420496.5,265.25
494681.125,5420499.0,264.0199890136719
494681.21875,5420502.0,263.260009765625
494681.25,5420505.0,263.2799987792969
494681.3125,5420507.5,263.2200012207031
494681.375,5420510.5,263.239990234375
494681.40625,5420513.0,263.2300109863281
494681.46875,5420516.0,263.1400146484375
494681.53125,5420518.5,263.05999755859375
494681.5625,5420521.5,263.1499938964844
494681.5,5420524.5,265.5
494681.53125,5420527.5,265.9200134277344
494681.5625,5420530.0,266.30999755859375
494681.625,5420533.0,266.3299865722656
494681.5625,5420535.5,268.1300048828125
494681.5,5420538.5,270.57000732421875
494681.46875,5420541.0,272.4700012207031
494681.40625,5420544.0,274.3699951171875
494681.3125,5420547.0,277.7799987792969
494681.34375,5420549.5,278.3299865722656
494681.28125,5420552.0,280.2200012207031
494681.21875,5420557.5,283.54998779296875
494681.21875,5420560.5,284.8299865722656
494681.125,5420563.0,287.3699951171875
494681.15625,5420566.0,288.17999267578125
494681.125,5420568.5,289.57000732421875
494681.15625,5420571.0,289.7900085449219
494681.15625,5420574.0,290.760009765625
494681.1875,5420576.5,291.29998779296875
494681.21875,5420579.0,291.8299865722656
494681.25,5420582.0,291.9200134277344
494681.40625,5420590.0,291.69000244140625
494681.46875,5420593.0,291.6300048828125
494681.5,5420595.5,291.67999267578125
494681.5625,5420598.5,291.6400146484375
494681.625,5420601.0,291.5400085449219
494681.6875,5420606.5,291.7300109863281
494681.75,5420611.5,292.760009765625
494681.8125,5420614.5,292.2799987792969
494681.78125,5420617.0,294.05999755859375
494681.8125,5420620.0,294.45001220703125
494681.8125,5420622.5,295.6400146484375
494681.8125,5420625.0,296.32000732421875
494681.84375,5420627.5,296.57000732421875
494681.875,5420630.5,296.8399963378906
494681.90625,5420633.0,296.9700012207031
494681.9375,5420636.0,297.2699890136719
494682.0,5420638.5,297.54998779296875
494682.03125,5420641.0,297.94000244140625
494682.03125,5420644.0,298.4200134277344
494682.0625,5420646.5,299.04998779296875
494682.09375,5420649.0,299.5899963378906
494682.09375,5420652.0,300.260009765625
494682.125,5420654.5,300.95001220703125
494682.125,5420657.0,301.739990234375
494682.125,5420659.5,302.5
494682.125,5420662.0,303.3399963378906
494682.125,5420665.0,304.1300048828125
494682.125,5420667.5,305.07000732421875
494682.15625,5420670.0,305.8500061035156
494682.15625,5420672.5,306.79998779296875
494682.15625,5420675.0,307.5299987792969
494682.15625,5420677.5,308.6099853515625
494682.15625,5420680.0,309.4800109863281
494682.15625,5420683.0,310.4100036621094
494682.15625,5420685.5,311.42999267578125
494682.15625,5420688.0,312.3399963378906
494682.15625,5420690.5,313.1600036621094
494682.15625,5420693.0,314.05999755859375
494682.1875,5420695.5,314.4100036621094
494682.3125,5420698.5,313.4700012207031
494682.34375,5420701.5,313.5
494682.40625,5420704.0,313.42999267578125
494682.4375,5420707.0,313.4100036621094
494682.46875,5420709.5,314.1700134277344
494682.46875,5420712.0,315.1000061035156
494682.46875,5420714.5,316.0400085449219
494682.4375,5420717.0,317.1000061035156
494682.4375,5420719.5,318.3599853515625
494682.4375,5420722.0,319.32000732421875
494682.46875,5420725.0,319.9100036621094
494682.5625,5420728.0,318.8599853515625
494682.625,5420730.5,318.3699951171875
494682.71875,5420733.5,317.8299865722656
494682.71875,5420736.5,318.57000732421875
494682.71875,5420739.0,319.510009765625
494682.71875,5420741.5,320.4100036621094
494682.71875,5420744.0,321.4599914550781
494682.71875,5420746.5,322.6199951171875
494682.6875,5420749.0,323.70001220703125
494682.6875,5420751.5,324.8699951171875
494683.46875,5420751.5,324.3299865722656
494683.5,5420749.0,323.260009765625
494683.53125,5420747.0,322.25
494683.5625,5420744.5,321.0
494683.5625,5420742.0,320.2200012207031
494683.59375,5420740.0,319.30999755859375
494683.625,5420737.5,318.4100036621094
494683.625,5420735.0,317.67999267578125
494683.5625,5420732.5,318.04998779296875
494683.5,5420729.5,318.5400085449219
494683.4375,5420727.0,319.0299987792969
494683.40625,5420724.0,319.4599914550781
494683.4375,5420721.5,318.3800048828125
494683.4375,5420719.5,317.3900146484375
494683.46875,5420717.0,316.239990234375
494683.5,5420714.5,315.3699951171875
494683.5,5420712.0,314.5
